disk_io_rate_mbps,465.0,2024-06-24T06:39:49.524883Z,server04,us-west-2
disk_io_rate_mbps,26.0,2024-06-24T06:41:09.825462Z,server05,eu-west-1
disk_io_rate_mbps,221.0,2024-06-24T06:41:19.866488Z,server04,us-west-2
disk_io_rate_mbps,189.0,2024-06-24T06:41:34.925826Z,server04,us-east-1
disk_io_rate_mbps,225.0,2024-06-24T06:43:25.366988Z,server02,us-west-2
disk_io_rate_mbps,20.0,2024-06-24T06:43:30.386681Z,server01,us-east-1
disk_io_rate_mbps,225.0,2024-06-24T06:44:05.528684Z,server04,eu-west-1
disk_io_rate_mbps,293.0,2024-06-24T06:44:35.647396Z,server01,us-west-2
disk_io_rate_mbps,16.0,2024-06-24T06:44:40.669970Z,server04,eu-west-1
disk_io_rate_mbps,364.0,2024-06-24T06:45:40.897544Z,server02,us-west-2
disk_io_rate_mbps,404.0,2024-06-24T06:45:50.936875Z,server05,eu-central-1
disk_io_rate_mbps,461.0,2024-06-24T06:45:55.958231Z,server02,eu-west-1
disk_io_rate_mbps,462.0,2024-06-24T06:46:36.119406Z,server04,eu-central-1
disk_io_rate_mbps,267.0,2024-06-24T06:46:56.200268Z,server05,eu-west-1
disk_io_rate_mbps,286.0,2024-06-24T06:47:31.338941Z,server04,us-east-1
disk_io_rate_mbps,261.0,2024-06-24T06:48:11.499079Z,server01,us-west-2
disk_io_rate_mbps,213.0,2024-06-24T06:48:21.538123Z,server05,eu-central-1
disk_io_rate_mbps,75.0,2024-06-24T06:49:01.702714Z,server01,eu-central-1
disk_io_rate_mbps,42.0,2024-06-24T06:50:17.002861Z,server05,eu-central-1
disk_io_rate_mbps,211.0,2024-06-24T06:50:22.020234Z,server05,eu-west-1
disk_io_rate_mbps,96.0,2024-06-24T06:50:42.101599Z,server02,eu-central-1
disk_io_rate_mbps,235.0,2024-06-24T06:51:02.179711Z,server01,us-west-2
disk_io_rate_mbps,430.0,2024-06-24T06:51:12.218223Z,server05,eu-central-1
disk_io_rate_mbps,157.0,2024-06-24T06:52:52.619740Z,server05,eu-central-1
disk_io_rate_mbps,204.0,2024-06-24T06:54:22.983246Z,server04,us-east-1
disk_io_rate_mbps,48.0,2024-06-24T06:54:38.043544Z,server02,eu-central-1
disk_io_rate_mbps,107.0,2024-06-24T06:55:08.165271Z,server04,us-west-2
disk_io_rate_mbps,311.0,2024-06-24T06:56:48.562855Z,server05,eu-west-1
disk_io_rate_mbps,275.0,2024-06-24T06:57:13.663914Z,server04,eu-central-1
disk_io_rate_mbps,252.0,2024-06-24T06:57:43.784065Z,server03,eu-central-1
disk_io_rate_mbps,113.0,2024-06-24T06:57:53.825856Z,server02,eu-central-1
disk_io_rate_mbps,56.0,2024-06-24T06:58:59.092978Z,server05,eu-central-1
disk_io_rate_mbps,240.0,2024-06-24T06:59:14.143722Z,server02,eu-central-1
disk_io_rate_mbps,254.0,2024-06-24T07:00:09.363973Z,server04,us-east-1
disk_io_rate_mbps,151.0,2024-06-24T07:00:54.562272Z,server03,ap-south-1
disk_io_rate_mbps,162.0,2024-06-24T07:00:59.582339Z,server04,ap-south-1
disk_io_rate_mbps,468.0,2024-06-24T07:02:44.995581Z,server04,us-east-1
disk_io_rate_mbps,302.0,2024-06-24T07:02:50.016029Z,server04,us-east-1
disk_io_rate_mbps,341.0,2024-06-24T07:03:00.056669Z,server04,eu-west-1
disk_io_rate_mbps,247.0,2024-06-24T07:03:05.075857Z,server02,us-east-1
disk_io_rate_mbps,81.0,2024-06-24T07:03:30.175041Z,server05,eu-west-1
disk_io_rate_mbps,211.0,2024-06-24T07:04:10.336534Z,server04,us-east-1
disk_io_rate_mbps,217.0,2024-06-24T07:04:45.477559Z,server04,us-east-1
disk_io_rate_mbps,309.0,2024-06-24T07:04:55.515782Z,server02,us-west-2
disk_io_rate_mbps,253.0,2024-06-24T07:05:00.535089Z,server05,ap-south-1
disk_io_rate_mbps,5.0,2024-06-24T07:05:20.617073Z,server04,us-east-1
disk_io_rate_mbps,341.0,2024-06-24T07:06:00.777790Z,server03,us-west-2
disk_io_rate_mbps,103.0,2024-06-24T07:06:15.838358Z,server04,us-west-2
disk_io_rate_mbps,118.0,2024-06-24T07:06:35.918150Z,server01,eu-west-1
disk_io_rate_mbps,90.0,2024-06-24T07:06:40.938279Z,server04,eu-central-1
disk_io_rate_mbps,361.0,2024-06-24T07:06:50.977272Z,server01,us-west-2
