error_rate_percentage,77.0,2024-06-24T06:40:39.707063Z,server02,us-east-1
error_rate_percentage,14.0,2024-06-24T06:40:59.786231Z,server04,ap-south-1
error_rate_percentage,51.0,2024-06-24T06:41:04.806037Z,server02,ap-south-1
error_rate_percentage,61.0,2024-06-24T06:41:49.989638Z,server05,eu-west-1
error_rate_percentage,54.0,2024-06-24T06:41:55.005333Z,server03,us-east-1
error_rate_percentage,87.0,2024-06-24T06:42:15.087102Z,server04,us-east-1
error_rate_percentage,13.0,2024-06-24T06:42:25.125451Z,server03,ap-south-1
error_rate_percentage,68.0,2024-06-24T06:42:30.147018Z,server03,us-east-1
error_rate_percentage,86.0,2024-06-24T06:43:35.408114Z,server03,us-west-2
error_rate_percentage,46.0,2024-06-24T06:44:00.507319Z,server01,us-east-1
error_rate_percentage,20.0,2024-06-24T06:44:15.567592Z,server01,us-west-2
error_rate_percentage,27.0,2024-06-24T06:44:30.626305Z,server01,eu-central-1
error_rate_percentage,30.0,2024-06-24T06:44:45.681274Z,server05,us-west-2
error_rate_percentage,85.0,2024-06-24T06:44:50.698212Z,server03,us-east-1
error_rate_percentage,54.0,2024-06-24T06:45:05.757242Z,server02,eu-west-1
error_rate_percentage,55.0,2024-06-24T06:45:10.780348Z,server04,us-east-1
error_rate_percentage,34.0,2024-06-24T06:45:25.837453Z,server03,us-east-1
error_rate_percentage,91.0,2024-06-24T06:45:30.856911Z,server04,us-west-2
error_rate_percentage,80.0,2024-06-24T06:45:35.880414Z,server03,us-east-1
error_rate_percentage,70.0,2024-06-24T06:45:45.919234Z,server04,eu-west-1
error_rate_percentage,68.0,2024-06-24T06:46:31.100938Z,server02,ap-south-1
error_rate_percentage,33.0,2024-06-24T06:47:06.242814Z,server02,ap-south-1
error_rate_percentage,81.0,2024-06-24T06:47:11.259265Z,server04,us-east-1
error_rate_percentage,31.0,2024-06-24T06:47:41.378674Z,server01,eu-central-1
error_rate_percentage,93.0,2024-06-24T06:48:06.480138Z,server05,eu-west-1
error_rate_percentage,65.0,2024-06-24T06:49:06.720207Z,server03,us-east-1
error_rate_percentage,14.0,2024-06-24T06:49:11.739921Z,server03,us-west-2
error_rate_percentage,3.0,2024-06-24T06:49:41.859915Z,server03,us-east-1
error_rate_percentage,11.0,2024-06-24T06:49:56.920585Z,server02,eu-central-1
error_rate_percentage,38.0,2024-06-24T06:50:27.038654Z,server02,ap-south-1
error_rate_percentage,98.0,2024-06-24T06:51:47.359523Z,server05,us-east-1
error_rate_percentage,55.0,2024-06-24T06:52:17.480854Z,server05,eu-central-1
error_rate_percentage,43.0,2024-06-24T06:52:22.510630Z,server02,eu-central-1
error_rate_percentage,96.0,2024-06-24T06:53:02.663295Z,server05,us-west-2
error_rate_percentage,23.0,2024-06-24T06:53:17.720563Z,server01,ap-south-1
error_rate_percentage,49.0,2024-06-24T06:53:27.761156Z,server05,us-west-2
error_rate_percentage,29.0,2024-06-24T06:53:42.821621Z,server05,eu-west-1
error_rate_percentage,19.0,2024-06-24T06:53:52.863557Z,server01,eu-central-1
error_rate_percentage,11.0,2024-06-24T06:54:07.925131Z,server02,eu-west-1
error_rate_percentage,82.0,2024-06-24T06:54:12.941614Z,server02,eu-west-1
error_rate_percentage,48.0,2024-06-24T06:54:33.023338Z,server01,eu-central-1
error_rate_percentage,38.0,2024-06-24T06:54:43.062430Z,server05,us-west-2
error_rate_percentage,82.0,2024-06-24T06:55:28.242718Z,server05,eu-central-1
error_rate_percentage,0.0,2024-06-24T06:55:48.323781Z,server01,eu-central-1
error_rate_percentage,57.0,2024-06-24T06:55:53.342768Z,server02,ap-south-1
error_rate_percentage,44.0,2024-06-24T06:56:38.522630Z,server01,us-east-1
error_rate_percentage,88.0,2024-06-24T06:57:03.624490Z,server04,us-east-1
error_rate_percentage,92.0,2024-06-24T06:57:08.644754Z,server01,eu-central-1
error_rate_percentage,17.0,2024-06-24T06:57:38.762887Z,server04,eu-west-1
error_rate_percentage,68.0,2024-06-24T06:57:58.844161Z,server03,eu-central-1
error_rate_percentage,44.0,2024-06-24T06:58:08.883602Z,server02,eu-central-1
error_rate_percentage,39.0,2024-06-24T06:58:13.906547Z,server05,eu-central-1
error_rate_percentage,75.0,2024-06-24T06:58:28.965245Z,server01,eu-west-1
error_rate_percentage,10.0,2024-06-24T06:58:44.023976Z,server05,us-west-2
error_rate_percentage,51.0,2024-06-24T07:00:19.405412Z,server05,us-west-2
error_rate_percentage,37.0,2024-06-24T07:00:39.495913Z,server05,eu-central-1
error_rate_percentage,7.0,2024-06-24T07:01:19.655168Z,server03,us-east-1
error_rate_percentage,17.0,2024-06-24T07:01:29.697125Z,server05,us-west-2
error_rate_percentage,80.0,2024-06-24T07:01:39.735043Z,server03,us-east-1
error_rate_percentage,2.0,2024-06-24T07:01:44.756256Z,server03,us-west-2
error_rate_percentage,21.0,2024-06-24T07:02:24.913741Z,server04,eu-central-1
error_rate_percentage,18.0,2024-06-24T07:02:39.976650Z,server04,ap-south-1
error_rate_percentage,11.0,2024-06-24T07:03:15.116047Z,server04,ap-south-1
error_rate_percentage,2.0,2024-06-24T07:03:25.155544Z,server01,eu-central-1
error_rate_percentage,21.0,2024-06-24T07:04:20.377429Z,server05,us-east-1
error_rate_percentage,66.0,2024-06-24T07:04:30.417395Z,server04,us-east-1
error_rate_percentage,0.0,2024-06-24T07:05:15.597487Z,server03,eu-central-1
error_rate_percentage,23.0,2024-06-24T07:05:35.677347Z,server04,eu-central-1
error_rate_percentage,13.0,2024-06-24T07:05:55.757415Z,server04,us-west-2
error_rate_percentage,40.0,2024-06-24T07:06:25.878462Z,server05,ap-south-1
error_rate_percentage,56.0,2024-06-24T07:06:45.966072Z,server05,us-east-1
error_rate_percentage,78.0,2024-06-24T07:07:06.038149Z,server05,us-west-2
error_rate_percentage,63.0,2024-06-24T07:07:51.218486Z,server02,us-west-2
error_rate_percentage,72.0,2024-06-24T07:08:06.279517Z,server01,ap-south-1
error_rate_percentage,11.0,2024-06-24T07:09:51.699329Z,server01,ap-south-1
error_rate_percentage,92.0,2024-06-24T07:10:01.740467Z,server04,us-east-1
error_rate_percentage,47.0,2024-06-24T07:10:16.799564Z,server01,ap-south-1
